asset_number,asset_description,lamp_type_lupvalue,lamp_rating_w,mounting_type_lupvalue,lat,lon,location
1539208,Feature Lighting - Victoria Harbour,9,,Pole: Multiple Fixed,-37.81453256733681,144.9432208462157,"(-37.81453256733681, 144.9432208462157)"
1542730,Feature Lighting -,12,,Pole: Multiple Fixed,-37.82357144895785,144.94728192289057,"(-37.82357144895785, 144.94728192289057)"
1487661,Feature Lighting - Docklands,,,,-37.820198853024785,144.9447987368982,"(-37.820198853024785, 144.9447987368982)"
1539907,Feature Lighting - Harbour Esplanade between Bourke Street and La Trobe Street,13,70,Pole: Multiple Fixed,-37.818883031490614,144.946275021346,"(-37.818883031490614, 144.946275021346)"
1539541,Feature Lighting - Victoria Harbour,13,70,Pole: Multiple Fixed,-37.81805559270055,144.94537211373765,"(-37.81805559270055, 144.94537211373765)"
1346633,Feature Lighting - Docklands,1,50,Fender,-37.817354214299314,144.94521899373,"(-37.817354214299314, 144.94521899373)"
1539189,Feature Lighting - Saint Mangos Lane between Caravel Lane and Newquay Promenade,13,70,Inground,-37.81422155219591,144.94145604394774,"(-37.81422155219591, 144.94145604394774)"
1540978,Feature Lighting - Seafarers Rest,3,,Pole: Multiple Fixed,-37.82310434852733,144.95180144903767,"(-37.82310434852733, 144.95180144903767)"
1542601,Feature Lighting -,9,,Pole: Multiple Fixed,-37.82264936275527,144.94608715791037,"(-37.82264936275527, 144.94608715791037)"
1539799,Feature Lighting - Southbank Promenade between Riverside Avenue and Southgate Avenue,13,70,Pole: Multiple Fixed,-37.81996964882527,144.96623103094961,"(-37.81996964882527, 144.96623103094961)"
1539705,Feature Lighting - NewQuay Promenade between Doepel Way and Pearl River Road,9,,Pole: Multiple Fixed,-37.81582432687044,144.93943868504107,"(-37.81582432687044, 144.93943868504107)"
1347006,Feature Lighting - Docklands,1,50,Inground,-37.82490539497485,144.94565254595832,"(-37.82490539497485, 144.94565254595832)"
1544005,Feature Lighting - Upfield Railway,9,,Pole: Multiple Fixed,-37.786510321746746,144.94240370100545,"(-37.786510321746746, 144.94240370100545)"
1541467,Feature Lighting - Charles Grimes Bridge between Wurundjeri Way and Montague Street,9,3,Pole: Multiple Fixed,-37.82387625254834,144.94834800539812,"(-37.82387625254834, 144.94834800539812)"
1540334,Feature Lighting - Enterprize Park,9,200,Pole: Multiple Fixed,-37.82028536729323,144.95977699752663,"(-37.82028536729323, 144.95977699752663)"
1544368,Feature Lighting - City Square,13,14,Pole: Multiple Fixed,-37.81635280921756,144.96712356804554,"(-37.81635280921756, 144.96712356804554)"
1540866,Feature Lighting - Shrine of Remembrance,9,,Pole: Multiple Fixed,-37.8235429177335,144.9708223342645,"(-37.8235429177335, 144.9708223342645)"
1543251,Feature Lighting - Collins Landing between Australian Wharf and Collins Street,9,,Pole: Multiple Fixed,-37.82191900579911,144.94434635026167,"(-37.82191900579911, 144.94434635026167)"
1347740,Feature Lighting - Docklands,5,70,Inground,-37.81955374380632,144.95366846805206,"(-37.81955374380632, 144.95366846805206)"
1539978,Feature Lighting - Saint Mangos Lane between Caravel Lane and Newquay Promenade,9,,Pole: Multiple Fixed,-37.81467765820267,144.9417305420454,"(-37.81467765820267, 144.9417305420454)"
1541452,Feature Lighting -,9,,Pole: Multiple Fixed,-37.819474929999544,144.9651789665066,"(-37.819474929999544, 144.9651789665066)"
1541968,Feature Lighting - South Wharf Promenade,,,Pole: Multiple Fixed,-37.824161365501304,144.95210327187428,"(-37.824161365501304, 144.95210327187428)"
1544096,Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard,9,,Pole: Multiple Fixed,-37.820948542041236,144.96161431072088,"(-37.820948542041236, 144.96161431072088)"
1347056,Feature Lighting - Docklands,5,150,Parapet,-37.81756173773832,144.94954117646856,"(-37.81756173773832, 144.94954117646856)"
1542141,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81899713856912,144.97312501071934,"(-37.81899713856912, 144.97312501071934)"
1348205,Feature Lighting - Docklands,5,150,Parapet,-37.817570644435044,144.94944821002022,"(-37.817570644435044, 144.94944821002022)"
1541476,Feature Lighting -,,,Pole: Multiple Fixed,-37.823335587591345,144.95189920568097,"(-37.823335587591345, 144.95189920568097)"
1544637,Feature Lighting -,9,,Pole: Multiple Fixed,-37.82254705136418,144.94559971523574,"(-37.82254705136418, 144.94559971523574)"
1544785,Feature Lighting -,12,,Pole: Multiple Fixed,-37.82384086140736,144.94719603153519,"(-37.82384086140736, 144.94719603153519)"
1346952,Feature Lighting - Docklands,3,36,Parapet,-37.81760657887966,144.94908421931467,"(-37.81760657887966, 144.94908421931467)"
1544818,Feature Lighting - Victoria Harbour,13,70,Pole: Multiple Fixed,-37.81811514082581,144.94521607963844,"(-37.81811514082581, 144.94521607963844)"
1347128,Feature Lighting - Docklands,3,36,Parapet,-37.81782570921506,144.9487154293415,"(-37.81782570921506, 144.9487154293415)"
1347310,Feature Lighting - Docklands,1,150,Inground,-37.813637864697185,144.9503159985217,"(-37.813637864697185, 144.9503159985217)"
1347068,Feature Lighting - Docklands,3,36,Parapet,-37.81780237458489,144.95017550505543,"(-37.81780237458489, 144.95017550505543)"
1539195,Feature Lighting - Charles Grimes Bridge between Wurundjeri Way and Montague Street,13,70,Bridge Beam,-37.82402172044193,144.9478578417737,"(-37.82402172044193, 144.9478578417737)"
1346564,Feature Lighting - Docklands,1,,Building Facade,-37.8163989334739,144.94459829495187,"(-37.8163989334739, 144.94459829495187)"
1542656,Feature Lighting -,9,,Pole: Multiple Fixed,-37.82277453301501,144.946683522036,"(-37.82277453301501, 144.946683522036)"
1542536,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81935996127427,144.974515584887,"(-37.81935996127427, 144.974515584887)"
1347083,Feature Lighting - Docklands,1,,Inground,-37.81472912280022,144.94222955578408,"(-37.81472912280022, 144.94222955578408)"
1487650,Feature Lighting - Docklands,,,,-37.82044349787344,144.94476729399048,"(-37.82044349787344, 144.94476729399048)"
1541699,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82320961747925,144.94730791974936,"(-37.82320961747925, 144.94730791974936)"
1540259,Feature Lighting - Flinders Street between Market Street and William Street,13,70,Pole: Multiple Fixed,-37.81963913693636,144.9603241681696,"(-37.81963913693636, 144.9603241681696)"
1542161,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81900137625218,144.97315451502246,"(-37.81900137625218, 144.97315451502246)"
1540170,Feature Lighting - Victoria Green,3,,Pole: Multiple Fixed,-37.82046089734963,144.94473614277788,"(-37.82046089734963, 144.94473614277788)"
1544782,Feature Lighting -,12,,Pole: Multiple Fixed,-37.82326257998214,144.94723828872796,"(-37.82326257998214, 144.94723828872796)"
1348350,Feature Lighting - Docklands,1,,Inground,-37.81478702094278,144.94181179211574,"(-37.81478702094278, 144.94181179211574)"
1347295,Feature Lighting - Docklands,3,36,Parapet,-37.817743648774126,144.95007736626533,"(-37.817743648774126, 144.95007736626533)"
1540220,Feature Lighting - Manningham Street between Church Street and Lennon Street,,14,Pole: Multiple Fixed,-37.78674860888055,144.94203485544492,"(-37.78674860888055, 144.94203485544492)"
1503026,Feature Lighting - Southbank,,70,Guy Wire (Catenary),-37.82099712833801,144.96182494043052,"(-37.82099712833801, 144.96182494043052)"
1541577,Feature Lighting - Intersection of Lonsdale Street and Russell Street,13,14,Pole: Multiple Fixed,-37.81079580687686,144.96715441344043,"(-37.81079580687686, 144.96715441344043)"
1347506,Feature Lighting - Docklands,3,36,Parapet,-37.81772424745409,144.94974306753514,"(-37.81772424745409, 144.94974306753514)"
1539696,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Rakaia Way,13,70,Pole: Multiple Fixed,-37.81514528908743,144.94156113205253,"(-37.81514528908743, 144.94156113205253)"
1540013,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way,9,,Pole: Multiple Fixed,-37.81470119919105,144.94236590683565,"(-37.81470119919105, 144.94236590683565)"
1346888,Feature Lighting - Docklands,1,150,Inground,-37.813638328753306,144.95029761760827,"(-37.813638328753306, 144.95029761760827)"
1347559,Feature Lighting - Docklands,1,,Canopy,-37.81781583942336,144.95092836855324,"(-37.81781583942336, 144.95092836855324)"
1346457,Feature Lighting - Docklands,3,36,Parapet,-37.817566527465374,144.94949330938348,"(-37.817566527465374, 144.94949330938348)"
1539587,Feature Lighting - Victoria Harbour,1,50,Pole: Multiple Fixed,-37.81696484292343,144.94504849919522,"(-37.81696484292343, 144.94504849919522)"
1347216,Feature Lighting - Docklands,1,,Canopy,-37.81774159103073,144.95079162550573,"(-37.81774159103073, 144.95079162550573)"
1540707,Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard,13,70,Pole: Multiple Fixed,-37.82113181456112,144.96249005196555,"(-37.82113181456112, 144.96249005196555)"
1544042,Feature Lighting - Lincoln Square,9,,Pole: Multiple Fixed,-37.80248442067253,144.9632182717109,"(-37.80248442067253, 144.9632182717109)"
1539783,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way,16,,Under Seat,-37.8148495217059,144.94202497841755,"(-37.8148495217059, 144.94202497841755)"
1541402,Feature Lighting - Seafarers Rest,3,14,Pole: Multiple Fixed,-37.823043965657725,144.9518524110096,"(-37.823043965657725, 144.9518524110096)"
1543601,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,,Pole: Multiple Fixed,-37.82260798621087,144.94642258310216,"(-37.82260798621087, 144.94642258310216)"
1347069,Feature Lighting - Docklands,5,150,Parapet,-37.81794628363569,144.95093972236745,"(-37.81794628363569, 144.95093972236745)"
1347448,Feature Lighting - Docklands,1,,Inground,-37.81580356950566,144.93903017789995,"(-37.81580356950566, 144.93903017789995)"
1347365,Feature Lighting - Docklands,3,36,Inground,-37.814927299818315,144.941375302034,"(-37.814927299818315, 144.941375302034)"
1543205,Feature Lighting - Upfield Railway,9,,Pole: Multiple Fixed,-37.7870273899114,144.9413232816948,"(-37.7870273899114, 144.9413232816948)"
1487795,Feature Lighting - Docklands,,,,-37.81427977746326,144.94346240531047,"(-37.81427977746326, 144.94346240531047)"
1539249,Feature Lighting -,9,10,Pole: Multiple Fixed,-37.82408456659533,144.9435781346228,"(-37.82408456659533, 144.9435781346228)"
1540021,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way,1,50,Pole: Multiple Fixed,-37.8147896157297,144.94216545539692,"(-37.8147896157297, 144.94216545539692)"
1347377,Feature Lighting - Docklands,1,,Canopy,-37.817245941249375,144.9525101603955,"(-37.817245941249375, 144.9525101603955)"
1542866,Feature Lighting -,12,,Pole: Multiple Fixed,-37.82380562869672,144.94722993631697,"(-37.82380562869672, 144.94722993631697)"
1544107,Feature Lighting - Northbank/Flinders Walk,2,80,Pole: Multiple Fixed,-37.81875135552409,144.96759697793289,"(-37.81875135552409, 144.96759697793289)"
1346477,Feature Lighting - Docklands,1,,Canopy,-37.81749259840214,144.9516483380019,"(-37.81749259840214, 144.9516483380019)"
1539320,Feature Lighting - Docklands Drive between Harbour Esplanade and Saint Mangos Lane,1,50,Pole: Multiple Fixed,-37.81338168493402,144.94146267549573,"(-37.81338168493402, 144.94146267549573)"
1540725,Feature Lighting - Flinders Walk between Southbank Pedestrian Bridge and Swanston Street,1,14,Pole: Multiple Fixed,-37.818789494374236,144.9677860736626,"(-37.818789494374236, 144.9677860736626)"
1543392,Feature Lighting - Upfield Railway,9,,Pole: Multiple Fixed,-37.786869885594726,144.94160269887348,"(-37.786869885594726, 144.94160269887348)"
1543572,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,,Pole: Multiple Fixed,-37.82262032419004,144.9463572009758,"(-37.82262032419004, 144.9463572009758)"
1348149,Feature Lighting - Docklands,1,,Building Facade,-37.82125265237718,144.93352704672338,"(-37.82125265237718, 144.93352704672338)"
1502846,Feature Lighting - Southbank,,125,Wall,-37.82009055909822,144.96496205285885,"(-37.82009055909822, 144.96496205285885)"
1541869,Feature Lighting -,,,Pole: Multiple Fixed,-37.824015358943555,144.95221572071577,"(-37.824015358943555, 144.95221572071577)"
1544202,Feature Lighting - Victoria Green,3,,Pole: Multiple Fixed,-37.820429444140785,144.94529038665848,"(-37.820429444140785, 144.94529038665848)"
1543308,Feature Lighting - Lorimer Street between Westgate Freeway and Hartley Street,,,,-37.824947478403786,144.94509269758174,"(-37.824947478403786, 144.94509269758174)"
1347887,Feature Lighting - Docklands,1,,Building Facade,-37.82127841914439,144.93309027801408,"(-37.82127841914439, 144.93309027801408)"
1543115,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.823906153594386,144.94718691419726,"(-37.823906153594386, 144.94718691419726)"
1543153,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.823788624989255,144.94746199650186,"(-37.823788624989255, 144.94746199650186)"
1603047,Feature Lighting - Little Bourke Street between Russell Street and Swanston Street,9,3,Guy Wire (Catenary),-37.8121914034042,144.96647775072216,"(-37.8121914034042, 144.96647775072216)"
1541143,Feature Lighting -,1,,Pole: Multiple Fixed,-37.81854794830525,144.9446667730522,"(-37.81854794830525, 144.9446667730522)"
1487778,Feature Lighting - Docklands,,,,-37.81514526188733,144.94156112261857,"(-37.81514526188733, 144.94156112261857)"
1348378,Feature Lighting - Docklands,5,70,Inground,-37.81479976041148,144.94190853945625,"(-37.81479976041148, 144.94190853945625)"
1347848,Feature Lighting - Docklands,4,150,Bridge Beam,-37.81163834581829,144.9457201675265,"(-37.81163834581829, 144.9457201675265)"
1540303,Feature Lighting - Intersection of Flinders Street and Queens Bridge,13,70,Pole: Multiple Fixed,-37.819631721189275,144.96051862831848,"(-37.819631721189275, 144.96051862831848)"
1541302,Feature Lighting - Little Bourke Street between Russell Street and Swanston Street,13,14,Pole: Multiple Fixed,-37.81186274139823,144.96745079753453,"(-37.81186274139823, 144.96745079753453)"
1541166,Feature Lighting - Victoria Harbour Promenade between Enterprize Way and Cumberland Street,1,,Pole: Multiple Fixed,-37.8191719406535,144.94282409546793,"(-37.8191719406535, 144.94282409546793)"
1487861,Feature Lighting - Docklands,,,,-37.815792176632655,144.93950609220897,"(-37.815792176632655, 144.93950609220897)"
1539944,Feature Lighting - Charles Grimes Bridge between Wurundjeri Way and Montague Street,13,70,Pole: Multiple Fixed,-37.82403462304787,144.94820001692136,"(-37.82403462304787, 144.94820001692136)"
1347462,Feature Lighting - Docklands,3,36,Parapet,-37.81758921502133,144.94925661020366,"(-37.81758921502133, 144.94925661020366)"
1346964,Feature Lighting - Docklands,1,4,Fender,-37.814552751162644,144.94316860039876,"(-37.814552751162644, 144.94316860039876)"
1544449,Feature Lighting - Enterprize Park,9,5,Pole: Multiple Fixed,-37.82031821622184,144.96057169924862,"(-37.82031821622184, 144.96057169924862)"
1541093,Feature Lighting - NewQuay Promenade between Doepel Way and Pearl River Road,9,,Pole: Multiple Fixed,-37.81553067470972,144.94000911710336,"(-37.81553067470972, 144.94000911710336)"
1540524,Feature Lighting - Collins Street between Spencer Street and Batmans Hill Drive,13,70,Pole: Multiple Fixed,-37.81933230043227,144.95285933944177,"(-37.81933230043227, 144.95285933944177)"
1544788,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.82371165493745,144.94730338196246,"(-37.82371165493745, 144.94730338196246)"
1541650,Feature Lighting - Cohen Place from Little Bourke Street,3,14,Pole: Multiple Fixed,-37.811256699018855,144.9693176150091,"(-37.811256699018855, 144.9693176150091)"
1541648,Feature Lighting - Cohen Place from Little Bourke Street,3,14,Pole: Multiple Fixed,-37.81126305612714,144.96930152175779,"(-37.81126305612714, 144.96930152175779)"
1539762,Feature Lighting -,,,,-37.81964325041427,144.9651465610321,"(-37.81964325041427, 144.9651465610321)"
1541883,Feature Lighting -,,,Pole: Multiple Fixed,-37.82416985230654,144.9522876567191,"(-37.82416985230654, 144.9522876567191)"
1543813,Feature Lighting - Heffernan Lane between Lonsdale Street and Little Bourke Street,9,,Pole: Multiple Fixed,-37.811463586713835,144.96657662052348,"(-37.811463586713835, 144.96657662052348)"
