Census year	Block ID	Property ID	Base property ID	Street address	CLUE small area	Trading name	Industry (ANZSIC4) code	Industry (ANZSIC4) description	Seating type	Number of seats	xcoord	ycoord	Location				
2017	753	110606	110380	3 Southgate Avenue	Southbank	Pure South Dining	4511	Cafes and Restaurants	Seats - Indoor	250	144.9662623	-37.82066923	"(-37.82066923, 144.9662623)"				
2017	56	101208	101208	180-182 Bourke Street	Melbourne (CBD)	Hungry Jack's	4511	Cafes and Restaurants	Seats - Indoor	130	144.9677867	-37.81264684	"(-37.81264684, 144.9677867)"				
2017	14	103950	103950	335-339 Flinders Lane	Melbourne (CBD)	Pronto On Flinders	4511	Cafes and Restaurants	Seats - Indoor	60	144.9632258	-37.81784765	"(-37.81784765, 144.9632258)"				
2017	72	105727	105727	528-538 Lonsdale Street	Melbourne (CBD)	Lua Bakery	4511	Cafes and Restaurants	Seats - Outdoor	9	144.9564217	-37.81365662	"(-37.81365662, 144.9564217)"				
2017	720	108627	108627	415-421 St Kilda Road	Melbourne (Remainder)	The Cupcake Queens	4512	Takeaway Food Services	Seats - Indoor	6	144.9770428	-37.83774553	"(-37.83774553, 144.9770428)"				
2017	81	561680	105462	555 La Trobe Street	Melbourne (CBD)	Cafe 555	4511	Cafes and Restaurants	Seats - Outdoor	15	144.9528962	-37.81327283	"(-37.81327283, 144.9528962)"				
2017	35	102141	102141	280-292 Collins Street	Melbourne (CBD)	Caffe Duomo	4511	Cafes and Restaurants	Seats - Outdoor	29	144.9645574	-37.81567229	"(-37.81567229, 144.9645574)"				
2017	760	108645	108645	517 St Kilda Road	Melbourne (Remainder)	Locale Coffee	4512	Takeaway Food Services	Seats - Indoor	4	144.9793123	-37.84459479	"(-37.84459479, 144.9793123)"				
2017	204	101613	101613	377-391 Cardigan Street	Carlton	Clyde Hotel	4520	"Pubs, Taverns and Bars"	Seats - Indoor	70	144.9657541	-37.79725532	"(-37.79725532, 144.9657541)"				
2017	14	104003	104003	2-8 Queen Street	Melbourne (CBD)	Anchor Espresso	4511	Cafes and Restaurants	Seats - Indoor	30	144.9627098	-37.81858716	"(-37.81858716, 144.9627098)"				
2017	354	103524	103524	16-18 Errol Street	North Melbourne	Crumbs Organic Bakehouse	4512	Takeaway Food Services	Seats - Outdoor	4	144.9496466	-37.80471334	"(-37.80471334, 144.9496466)"				
2017	6	110655	110655	1-19 Princes Walk	Melbourne (CBD)	Riverland Bar	4511	Cafes and Restaurants	Seats - Outdoor	220	144.9689349	-37.81865919	"(-37.81865919, 144.9689349)"				
2017	104	104084	104084	151-165 Franklin Street	Melbourne (CBD)	Andrews Hamburger	4511	Cafes and Restaurants	Seats - Indoor	60	144.9595755	-37.80904835	"(-37.80904835, 144.9595755)"				
2017	1109	584059	584059	2-16 Newquay Promenade	Docklands	Docklands Lotus Restaurant	4511	Cafes and Restaurants	Seats - Indoor	125	144.9436836	-37.81389091	"(-37.81389091, 144.9436836)"				
2017	45	105960	105960	318-322 Little Collins Street	Melbourne (CBD)	New Guernica	4520	"Pubs, Taverns and Bars"	Seats - Indoor	120	144.9640121	-37.81488174	"(-37.81488174, 144.9640121)"				
2017	85	105746	105746	183-265 La Trobe Street	Melbourne (CBD)	Ajisen Ramen	4511	Cafes and Restaurants	Seats - Indoor	96	144.9630189	-37.81073331	"(-37.81073331, 144.9630189)"				
2017	17	103923	103923	103-105 Flinders Lane	Melbourne (CBD)	Cafe Kinetic	4511	Cafes and Restaurants	Seats - Indoor	100	144.9709643	-37.81556733	"(-37.81556733, 144.9709643)"				
2017	724	108646	108646	519-539 St Kilda Road	Melbourne (Remainder)	Burger Edge	4512	Takeaway Food Services	Seats - Indoor	8	144.9798191	-37.8455379	"(-37.8455379, 144.9798191)"				
2017	33	105938	105938	457-469 Little Collins Street	Melbourne (CBD)	Two Fish Seafood Cafe	4511	Cafes and Restaurants	Seats - Outdoor	14	144.95955	-37.81660734	"(-37.81660734, 144.95955)"				
2017	15	103942	103942	253-265 Flinders Lane	Melbourne (CBD)	The Journal Canteen/Oskars Kitchen	4511	Cafes and Restaurants	Seats - Outdoor	35	144.9659028	-37.81706291	"(-37.81706291, 144.9659028)"				
2017	1109	601810	593728	439-441 Docklands Drive	Docklands	James Squire	4511	Cafes and Restaurants	Seats - Indoor	138	144.9390269	-37.81517782	"(-37.81517782, 144.9390269)"				
2017	1104	576024	576023	747-757 Bourke Street	Docklands	The Nixon Hotel	4520	"Pubs, Taverns and Bars"	Seats - Outdoor	16	144.9479753	-37.81925128	"(-37.81925128, 144.9479753)"				
2017	804	623559	110484	2 Convention Centre Place	Southbank	Melbourne Public	4511	Cafes and Restaurants	Seats - Indoor	350	144.9523782	-37.82539976	"(-37.82539976, 144.9523782)"				
2017	64	105707	105707	399-413 Lonsdale Street	Melbourne (CBD)	A25	4511	Cafes and Restaurants	Seats - Indoor	50	144.9606809	-37.81303978	"(-37.81303978, 144.9606809)"				
2017	274	107698	107696	109 Bowen Crescent	Carlton	Princes Park Bowling Club	9113	"Sports and Physical Recreation Venues, Grounds and Facilities Operation"	Seats - Indoor	60	144.9613973	-37.78509079	"(-37.78509079, 144.9613973)"				
2017	1103	599505	573403	744-770 Bourke Street	Docklands	Halyard Coffee	4511	Cafes and Restaurants	Seats - Outdoor	14	144.947217	-37.81817241	"(-37.81817241, 144.947217)"				
2017	17	103922	103922	95-101 Flinders Lane	Melbourne (CBD)	Garden State Hotel	4520	"Pubs, Taverns and Bars"	Seats - Indoor	326	144.9711039	-37.81553247	"(-37.81553247, 144.9711039)"				
2017	361	109837	109837	268-276 Victoria Street	North Melbourne	Woo-Ga	4511	Cafes and Restaurants	Seats - Indoor	45	144.9573902	-37.80580455	"(-37.80580455, 144.9573902)"				
2017	46	108537	108537	131-141 Russell Street	Melbourne (CBD)	QT Melbourne	4400	Accommodation	Seats - Indoor	200	144.967831	-37.81342885	"(-37.81342885, 144.967831)"				
2017	14	103165	103165	1-5 Elizabeth Street	Melbourne (CBD)	Subway	4512	Takeaway Food Services	Seats - Indoor	12	144.964608	-37.81805666	"(-37.81805666, 144.964608)"				
2017	613	102002	102002	214-222 Clarendon Street	East Melbourne	Square & Compass	4511	Cafes and Restaurants	Seats - Outdoor	12	144.9841154	-37.80970632	"(-37.80970632, 144.9841154)"				
2017	804	110988	110988	29-65 South Wharf Promenade	Southbank	Meat Market South Wharf	4511	Cafes and Restaurants	Seats - Outdoor	72	144.9503336	-37.82409303	"(-37.82409303, 144.9503336)"				
2017	621	109655	109655	240-254 Victoria Parade	East Melbourne	Solah	4511	Cafes and Restaurants	Seats - Indoor	44	144.9799791	-37.80919457	"(-37.80919457, 144.9799791)"				
2017	724	108649	108649	549-551 St Kilda Road	Melbourne (Remainder)	Epicure Kitchen Cafe	4511	Cafes and Restaurants	Seats - Outdoor	50	144.9802844	-37.84659007	"(-37.84659007, 144.9802844)"				
2017	368	105635	105635	56-62 Leveson Street	North Melbourne	Cafe Trutrack	4511	Cafes and Restaurants	Seats - Indoor	35	144.9514854	-37.80284239	"(-37.80284239, 144.9514854)"				
2017	84	105454	105454	333-335 La Trobe Street	Melbourne (CBD)	Kanda Sushi Noodle Bar	4511	Cafes and Restaurants	Seats - Outdoor	10	144.9596443	-37.81107017	"(-37.81107017, 144.9596443)"				
2017	54	101187	101187	392-406 Bourke Street	Melbourne (CBD)	Le Petite Creperie	4511	Cafes and Restaurants	Seats - Outdoor	18	144.9617562	-37.81416355	"(-37.81416355, 144.9617562)"				
2017	58	105830	105830	43 Little Bourke Street	Melbourne (CBD)	Punch Lane Wine Bar/Restaurant	4511	Cafes and Restaurants	Seats - Outdoor	14	144.971363	-37.81092017	"(-37.81092017, 144.971363)"				
2017	34	102137	102137	308-336 Collins Street	Melbourne (CBD)	Cafenatics Equitable Place	4511	Cafes and Restaurants	Seats - Indoor	11	144.9633433	-37.81611256	"(-37.81611256, 144.9633433)"				
2017	354	103526	103526	8 Errol Street	North Melbourne	Cafe Sabor	4511	Cafes and Restaurants	Seats - Outdoor	12	144.949581	-37.80489366	"(-37.80489366, 144.949581)"				
2017	33	105933	105933	425-427 Little Collins Street	Melbourne (CBD)	Thailander	4511	Cafes and Restaurants	Seats - Indoor	50	144.9605354	-37.8162542	"(-37.8162542, 144.9605354)"				
2017	415	104762	104762	72 Hawke Street	West Melbourne (Residential)	Butcher Shop Cafe	4512	Takeaway Food Services	Seats - Indoor	22	144.945578	-37.8080043	"(-37.8080043, 144.945578)"				
2017	266	534003	534003	70 Victoria Street	Carlton	St2 Expresso	4512	Takeaway Food Services	Seats - Outdoor	12	144.965473	-37.80671528	"(-37.80671528, 144.965473)"				
2017	68	105668	105668	19-21 Lonsdale Street	Melbourne (CBD)	Lonsdale Coffee Delight	4511	Cafes and Restaurants	Seats - Outdoor	6	144.9715313	-37.80981882	"(-37.80981882, 144.9715313)"				
2017	1102	609314	609314	194-206 Harbour Esplanade	Docklands	Cafe 198	4511	Cafes and Restaurants	Seats - Indoor	12	144.9449612	-37.81396231	"(-37.81396231, 144.9449612)"				
2017	1102	631646	631646	990 La Trobe Street	Docklands	O-Bento	4511	Cafes and Restaurants	Seats - Outdoor	16	144.9467679	-37.81384049	"(-37.81384049, 144.9467679)"				
2017	57	101221	101221	94-96 Bourke Street	Melbourne (CBD)	The Elephant and Wheelbarrow	4520	"Pubs, Taverns and Bars"	Seats - Outdoor	36	144.9702485	-37.81191058	"(-37.81191058, 144.9702485)"				
2017	38	105912	105912	39-41 Little Collins Street	Melbourne (CBD)	Lupino	4520	"Pubs, Taverns and Bars"	Seats - Indoor	60	144.9723932	-37.81279876	"(-37.81279876, 144.9723932)"				
2017	33	110148	110148	98-110 William Street	Melbourne (CBD)	The Australian Club	9559	Other Interest Group Services n.e.c.	Seats - Indoor	202	144.9591218	-37.81674542	"(-37.81674542, 144.9591218)"				
2017	31	102113	102113	546-566 Collins Street	Melbourne (CBD)	Don Don Japanese Restaurant	4511	Cafes and Restaurants	Seats - Indoor	30	144.9558446	-37.81824465	"(-37.81824465, 144.9558446)"				
2017	56	101200	101200	222-244 Bourke Street	Melbourne (CBD)	Spicy Fish Restaurant	4511	Cafes and Restaurants	Seats - Indoor	80	144.9662952	-37.81272047	"(-37.81272047, 144.9662952)"				
2017	31	108968	108968	613-639 Little Collins Street	Melbourne (CBD)	In Zone Cafe	4511	Cafes and Restaurants	Seats - Outdoor	4	144.9543659	-37.81818484	"(-37.81818484, 144.9543659)"				
2017	84	105454	105454	333-335 La Trobe Street	Melbourne (CBD)	Kanda Sushi Noodle Bar	4511	Cafes and Restaurants	Seats - Indoor	20	144.9596443	-37.81107017	"(-37.81107017, 144.9596443)"				
2017	724	108646	108646	519-539 St Kilda Road	Melbourne (Remainder)	Beluga At Chevron	4511	Cafes and Restaurants	Seats - Indoor	48	144.9798191	-37.8455379	"(-37.8455379, 144.9798191)"				
2017	266	534003	534003	70 Victoria Street	Carlton	St2 Expresso	4512	Takeaway Food Services	Seats - Indoor	6	144.965473	-37.80671528	"(-37.80671528, 144.965473)"				
2017	437	110111	110111	333-337 William Street	West Melbourne (Residential)	Royal Standard Hotel	4520	"Pubs, Taverns and Bars"	Seats - Indoor	150	144.9542537	-37.80781408	"(-37.80781408, 144.9542537)"				
2017	54	105846	105846	369-371 Little Bourke Street	Melbourne (CBD)	Grill'd Healthy Burgers	4511	Cafes and Restaurants	Seats - Indoor	90	144.9617817	-37.81367176	"(-37.81367176, 144.9617817)"				
2017	720	108626	108626	409-413 St Kilda Road	Melbourne (Remainder)	Cafe 409	4511	Cafes and Restaurants	Seats - Outdoor	32	144.9767624	-37.8373358	"(-37.8373358, 144.9767624)"				
2017	250	623345	108266	11 Nicholson Street	Carlton	The Museum Cafe	4511	Cafes and Restaurants	Seats - Indoor	200	144.9716355	-37.80401886	"(-37.80401886, 144.9716355)"				
2017	2540	617955	617955	25-77 Stubbs Street	Kensington	Cheeky Brothers	4511	Cafes and Restaurants	Seats - Indoor	21	144.9358418	-37.7914562	"(-37.7914562, 144.9358418)"				
2017	115	110747	110747	499-511 Swanston Street	Melbourne (CBD)	Podium	4511	Cafes and Restaurants	Seats - Indoor	57	144.9618657	-37.80689662	"(-37.80689662, 144.9618657)"				
2017	42	105949	105949	538-542 Little Collins Street	Melbourne (CBD)	LB2	4512	Takeaway Food Services	Seats - Indoor	16	144.956774	-37.81695942	"(-37.81695942, 144.956774)"				
2017	37	102155	102155	106-120 Collins Street	Melbourne (CBD)	Elements Catering (Kiosk)	4511	Cafes and Restaurants	Seats - Outdoor	82	144.9693797	-37.81398457	"(-37.81398457, 144.9693797)"				
2017	246	104447	104447	81-109 Grattan Street	Carlton	Tutto Premium Frozen Yogurt And Dessert	4512	Takeaway Food Services	Seats - Outdoor	20	144.9661325	-37.8011023	"(-37.8011023, 144.9661325)"				
2017	1110	620312	593737	23-37 Star Crescent	Docklands	Gold Leaf Harbour View Restaurant Pty Ltd	4511	Cafes and Restaurants	Seats - Indoor	260	144.9378299	-37.81315031	"(-37.81315031, 144.9378299)"				
2017	1108	604124	604124	816-828 Bourke Street	Docklands	Southern China Style Cuisine	4511	Cafes and Restaurants	Seats - Outdoor	44	144.943969	-37.81927362	"(-37.81927362, 144.943969)"				
2017	62	110099	110099	189-203 William Street	Melbourne (CBD)	Bruce Lee Sushi & Roll	4512	Takeaway Food Services	Seats - Indoor	26	144.9570408	-37.8146364	"(-37.8146364, 144.9570408)"				
2017	247	107558	107558	60 Pelham Street	Carlton	Assembly Store	4512	Takeaway Food Services	Seats - Indoor	8	144.9673351	-37.80262561	"(-37.80262561, 144.9673351)"				
2017	45	101144	101144	331-339 Bourke Street	Melbourne (CBD)	Koko Black	1182	Confectionery Manufacturing	Seats - Outdoor	16	144.964049	-37.81458812	"(-37.81458812, 144.964049)"				
2017	58	108987	108987	163-181 Spring Street	Melbourne (CBD)	Princess Theatre	9001	Performing Arts Operation	Seats - Indoor	55	144.9723266	-37.81072571	"(-37.81072571, 144.9723266)"				
2017	94	105481	105481	348-358 La Trobe Street	Melbourne (CBD)	The Basement Cafe	4511	Cafes and Restaurants	Seats - Outdoor	6	144.9592776	-37.81067976	"(-37.81067976, 144.9592776)"				
2017	1110	620308	593737	432-446 Docklands Drive	Docklands	Sakura Sushi Bar	4511	Cafes and Restaurants	Seats - Outdoor	8	144.9378299	-37.81315031	"(-37.81315031, 144.9378299)"				
2017	2524	616049	616049	170 Bellair Street	Kensington	Pimm Thai Cafe	4511	Cafes and Restaurants	Seats - Outdoor	14	144.9299154	-37.79353782	"(-37.79353782, 144.9299154)"				
2017	113	110688	108118	65-81 Victoria Street	Melbourne (CBD)	El Rincon	4512	Takeaway Food Services	Seats - Outdoor	20	144.9572395	-37.80745984	"(-37.80745984, 144.9572395)"				
2017	369	575151	575151	104-108 Errol Street	North Melbourne	Counter	4512	Takeaway Food Services	Seats - Outdoor	4	144.9500275	-37.80247547	"(-37.80247547, 144.9500275)"				
2017	72	110708	110707	535 Little Lonsdale Street	Melbourne (CBD)	City Grill Room	4511	Cafes and Restaurants	Seats - Indoor	102	144.9560169	-37.8134766	"(-37.8134766, 144.9560169)"				
2017	34	110669	110669	353-359 Little Collins Street	Melbourne (CBD)	Sushi Hut	4512	Takeaway Food Services	Seats - Outdoor	8	144.9629844	-37.81570426	"(-37.81570426, 144.9629844)"				
2017	48	108983	108983	103-137 Spring Street	Melbourne (CBD)	Windsor Hotel	4400	Accommodation	Seats - Indoor	100	144.9729245	-37.81199351	"(-37.81199351, 144.9729245)"				
2017	257	525988	525988	165 Pelham Street	Carlton	Uni Square Cafe	4512	Takeaway Food Services	Seats - Indoor	6	144.9610729	-37.80239254	"(-37.80239254, 144.9610729)"				
2017	53	101176	101176	494-512 Bourke Street	Melbourne (CBD)	Paco's Tacos	4511	Cafes and Restaurants	Seats - Outdoor	80	144.9587607	-37.81494883	"(-37.81494883, 144.9587607)"				
2017	252	111068	106250	106 Lygon Street	Carlton	Saigon Pho Carlton	4511	Cafes and Restaurants	Seats - Indoor	35	144.9666993	-37.80443778	"(-37.80443778, 144.9666993)"				
2017	1101	108973	108973	85-161 Spencer Street	Docklands	In A Rush Espresso	4511	Cafes and Restaurants	Seats - Indoor	40	144.9523393	-37.81815358	"(-37.81815358, 144.9523393)"				
2017	87	105441	105441	141-149 La Trobe Street	Melbourne (CBD)	Little League	4512	Takeaway Food Services	Seats - Indoor	16	144.9674801	-37.80876614	"(-37.80876614, 144.9674801)"				
2017	84	650594	106044	1-11 Sutherland Street	Melbourne (CBD)	Somethin Fishy / 3 Munchies	4512	Takeaway Food Services	Seats - Indoor	15	144.9609484	-37.81131629	"(-37.81131629, 144.9609484)"				
2017	413	568593	568593	661-667 Spencer Street	West Melbourne (Residential)	Tong Fu Garden Melbourne	4511	Cafes and Restaurants	Seats - Indoor	60	144.9444471	-37.80624547	"(-37.80624547, 144.9444471)"				
2017	35	109270	109270	123 Swanston Street	Melbourne (CBD)	Crossways Food For Life	4511	Cafes and Restaurants	Seats - Indoor	100	144.9658852	-37.81482941	"(-37.81482941, 144.9658852)"				
2017	812	110355	110355	63-65 City Road	Southbank	The Beggar's Bowl	4511	Cafes and Restaurants	Seats - Indoor	25	144.9658443	-37.82222503	"(-37.82222503, 144.9658443)"				
2017	66	109952	109952	7-9 Waratah Place	Melbourne (CBD)	Manchuria	4511	Cafes and Restaurants	Seats - Indoor	45	144.9669911	-37.81162502	"(-37.81162502, 144.9669911)"				
2017	93	105473	105473	410-420 La Trobe Street	Melbourne (CBD)	Cafenatics	4511	Cafes and Restaurants	Seats - Indoor	38	144.957114	-37.81123723	"(-37.81123723, 144.957114)"				
2017	1104	576024	576023	747-757 Bourke Street	Docklands	Dome Bakery Cafe	4511	Cafes and Restaurants	Seats - Indoor	43	144.9479753	-37.81925128	"(-37.81925128, 144.9479753)"				
2017	91	105325	105325	369-379 King Street	West Melbourne (Residential)	Rice Too Asian Cuisine	4512	Takeaway Food Services	Seats - Indoor	10	144.9532514	-37.81166257	"(-37.81166257, 144.9532514)"				
2017	243	105654	105654	22-40 Lincoln Square North	Carlton	Bouverie Deli	4511	Cafes and Restaurants	Seats - Indoor	8	144.9627288	-37.8013409	"(-37.8013409, 144.9627288)"				
2017	83	110759	110142	318 William Street	Melbourne (CBD)	The Mint Bar & Restaurant	4511	Cafes and Restaurants	Seats - Outdoor	100	144.9573609	-37.81209045	"(-37.81209045, 144.9573609)"				
2017	212	633373	633373	497-513 Rathdowne Street	Carlton	Providence Cafe & Eatery	4511	Cafes and Restaurants	Seats - Indoor	48	144.9706731	-37.79365073	"(-37.79365073, 144.9706731)"				
2017	46	101137	101137	235-251 Bourke Street	Melbourne (CBD)	Salero Kito Padang Melbourne	4511	Cafes and Restaurants	Seats - Indoor	25	144.9665978	-37.81376503	"(-37.81376503, 144.9665978)"				
2017	38	108982	108982	93-101 Spring Street	Melbourne (CBD)	Little Bean Blue	4512	Takeaway Food Services	Seats - Outdoor	16	144.9731836	-37.81260039	"(-37.81260039, 144.9731836)"				
2017	47	602997	103597	121 Exhibition Street	Melbourne (CBD)	Mad Mex	4511	Cafes and Restaurants	Seats - Indoor	40	144.9701092	-37.81281453	"(-37.81281453, 144.9701092)"				
2017	33	102124	102124	430-442 Collins Street	Melbourne (CBD)	The Mug House	4511	Cafes and Restaurants	Seats - Outdoor	20	144.9597623	-37.81703239	"(-37.81703239, 144.9597623)"				
2017	35	102141	102141	280-292 Collins Street	Melbourne (CBD)	Hopetoun Tea Rooms	4511	Cafes and Restaurants	Seats - Indoor	52	144.9645574	-37.81567229	"(-37.81567229, 144.9645574)"				
2017	369	103498	103498	116-118 Errol Street	North Melbourne	5 Lire	4511	Cafes and Restaurants	Seats - Outdoor	4	144.9500956	-37.802235	"(-37.802235, 144.9500956)"				
2017	56	108542	108542	181-183 Russell Street	Melbourne (CBD)	Wonton House	4511	Cafes and Restaurants	Seats - Indoor	80	144.967512	-37.81222178	"(-37.81222178, 144.967512)"				
2017	42	110095	101155	555 Bourke Street	Melbourne (CBD)	Pok Pok Junior	4511	Cafes and Restaurants	Seats - Outdoor	40	144.9578132	-37.81636534	"(-37.81636534, 144.9578132)"				
2017	1108	611786	611786	131-141 Harbour Esplanade	Docklands	Hortus x Seven Seeds	4511	Cafes and Restaurants	Seats - Outdoor	10	144.9452948	-37.81711584	"(-37.81711584, 144.9452948)"				
2017	245	104450	104450	251-257 Cardigan Street	Carlton	Rakuzen Simple Japanese	4511	Cafes and Restaurants	Seats - Outdoor	12	144.9651037	-37.80077102	"(-37.80077102, 144.9651037)"				
2017	6	578323	573333	2 Swanston Street	Melbourne (CBD)	Time Out Cafe	4511	Cafes and Restaurants	Seats - Outdoor	140	144.9699175	-37.81784465	"(-37.81784465, 144.9699175)"				
2017	247	106229	106229	246-252 Lygon Street	Carlton	Villa Romana	4511	Cafes and Restaurants	Seats - Outdoor	60	144.9673242	-37.80137656	"(-37.80137656, 144.9673242)"				
2017	15	104010	104010	256-268 Flinders Street	Melbourne (CBD)	Grill'd	4511	Cafes and Restaurants	Seats - Indoor	10	144.9656264	-37.81760781	"(-37.81760781, 144.9656264)"				
